Data for 2024-03-17: 
stock,timestamp,open,high,low,close,volume
GOOGL,2024-03-22 09:51:00,150.7600,151.0700,150.6900,150.9800,319470
GOOGL,2024-03-22 09:52:00,150.9800,151.1900,150.9200,151.1850,218956
GOOGL,2024-03-22 09:53:00,151.1200,151.1900,151.0460,151.1700,114795
GOOGL,2024-03-22 09:54:00,151.1710,151.2100,150.9600,151.0100,98893
GOOGL,2024-03-22 09:55:00,151.0010,151.0500,150.8000,150.8620,132445
GOOGL,2024-03-22 09:56:00,150.8600,151.1150,150.8580,151.0440,80359
GOOGL,2024-03-22 09:57:00,151.0750,151.0750,150.9120,150.9120,40427
GOOGL,2024-03-22 09:58:00,150.9100,150.9800,150.8410,150.9050,50414
GOOGL,2024-03-22 09:59:00,150.9190,150.9800,150.8400,150.8690,64177
GOOGL,2024-03-22 10:00:00,150.8780,151.0100,150.8780,151.0000,88309
GOOGL,2024-03-22 10:01:00,150.9940,151.2950,150.9650,151.2600,176959
GOOGL,2024-03-22 10:02:00,151.2500,151.4000,151.1800,151.2150,87700
GOOGL,2024-03-22 10:03:00,151.2050,151.3800,151.1950,151.3500,50434
GOOGL,2024-03-22 10:04:00,151.3400,151.3700,151.2500,151.2900,61559
GOOGL,2024-03-22 10:05:00,151.2600,151.3100,151.1900,151.2150,53432
GOOGL,2024-03-22 10:06:00,151.2100,151.3000,151.1000,151.2860,92213
GOOGL,2024-03-22 10:07:00,151.2800,151.4150,151.2700,151.3700,73280
GOOGL,2024-03-22 10:08:00,151.3750,151.5050,151.3550,151.4850,131908
GOOGL,2024-03-22 10:09:00,151.4700,151.4900,151.1450,151.2000,77018
GOOGL,2024-03-22 10:10:00,151.1900,151.3500,151.1700,151.2800,89079
GOOGL,2024-03-22 10:11:00,151.2750,151.3300,151.1400,151.1500,84189
GOOGL,2024-03-22 10:12:00,151.1400,151.3400,151.1200,151.3260,55135
GOOGL,2024-03-22 10:13:00,151.3300,151.4300,151.1800,151.1800,73394
GOOGL,2024-03-22 10:14:00,151.1600,151.2600,151.0860,151.2010,52614
GOOGL,2024-03-22 10:15:00,151.1800,151.1900,151.1050,151.1900,44180
GOOGL,2024-03-22 10:16:00,151.2000,151.3900,151.2000,151.2700,51944
GOOGL,2024-03-22 10:17:00,151.2700,151.3200,151.1400,151.1450,57171
GOOGL,2024-03-22 10:18:00,151.1450,151.2650,151.0400,151.2650,77008
GOOGL,2024-03-22 10:19:00,151.2650,151.2800,151.0000,151.0100,58076
GOOGL,2024-03-22 10:20:00,151.0100,151.1200,150.9700,151.0700,70541
GOOGL,2024-03-22 10:21:00,151.0600,151.0600,150.9500,151.0200,61526
GOOGL,2024-03-22 10:22:00,151.0250,151.0500,150.8700,150.9050,118383
GOOGL,2024-03-22 10:23:00,150.8950,150.9700,150.8500,150.8750,75891
GOOGL,2024-03-22 10:24:00,150.8750,150.9700,150.8600,150.9400,62584
GOOGL,2024-03-22 10:25:00,150.9300,151.0500,150.9000,150.9400,49290
GOOGL,2024-03-22 10:26:00,150.9400,150.9900,150.7800,150.9200,73390
GOOGL,2024-03-22 10:27:00,150.9150,150.9200,150.7350,150.8800,138471
GOOGL,2024-03-22 10:28:00,150.8850,150.9000,150.8400,150.8900,46711
GOOGL,2024-03-22 10:29:00,150.8950,150.9600,150.8240,150.9600,42874
GOOGL,2024-03-22 10:30:00,150.9650,150.9700,150.8900,150.9700,30132
GOOGL,2024-03-22 10:31:00,150.9700,150.9700,150.8100,150.8200,35283
GOOGL,2024-03-22 10:32:00,150.8200,150.8300,150.6800,150.7000,50037
GOOGL,2024-03-22 10:33:00,150.6900,150.7450,150.6600,150.7250,51934
GOOGL,2024-03-22 10:34:00,150.7200,150.7250,150.6100,150.6700,57328
GOOGL,2024-03-22 10:35:00,150.6700,150.7400,150.6000,150.7050,53464
GOOGL,2024-03-22 10:36:00,150.7000,150.7200,150.6200,150.6290,28294
GOOGL,2024-03-22 10:37:00,150.6200,150.7000,150.5900,150.6900,69956
GOOGL,2024-03-22 10:38:00,150.6850,150.7750,150.6800,150.7700,34162
GOOGL,2024-03-22 10:39:00,150.7750,150.8350,150.7600,150.8350,42750
GOOGL,2024-03-22 10:40:00,150.8250,150.9400,150.8100,150.8800,86908
GOOGL,2024-03-22 10:41:00,150.8900,150.8900,150.7800,150.8200,50835
GOOGL,2024-03-22 10:42:00,150.8200,150.8980,150.7900,150.8700,50388
GOOGL,2024-03-22 10:43:00,150.8800,150.9400,150.8650,150.8900,40921
GOOGL,2024-03-22 10:44:00,150.8800,150.9400,150.8700,150.9380,49631
GOOGL,2024-03-22 10:45:00,150.9350,151.1000,150.9200,151.0000,130709
GOOGL,2024-03-22 10:46:00,151.0000,151.0450,150.9800,151.0200,43890
GOOGL,2024-03-22 10:47:00,151.0200,151.0550,150.9800,151.0550,38085
GOOGL,2024-03-22 10:48:00,151.0600,151.1000,150.9950,151.0700,51741
GOOGL,2024-03-22 10:49:00,151.0700,151.1700,151.0650,151.1400,34318
GOOGL,2024-03-22 10:50:00,151.1350,151.2400,151.0500,151.1400,91467
GOOGL,2024-03-22 10:51:00,151.1400,151.1770,151.0800,151.0900,52347
GOOGL,2024-03-22 10:52:00,151.0900,151.2300,151.0900,151.1400,47283
GOOGL,2024-03-22 10:53:00,151.1400,151.2000,151.0900,151.0900,32844
GOOGL,2024-03-22 10:54:00,151.1000,151.1790,151.0910,151.1500,18975
GOOGL,2024-03-22 10:55:00,151.1600,151.1900,151.0500,151.0600,34075
GOOGL,2024-03-22 10:56:00,151.0650,151.1200,151.0300,151.1100,34785
GOOGL,2024-03-22 10:57:00,151.1050,151.1300,151.0100,151.0550,35430
GOOGL,2024-03-22 10:58:00,151.0600,151.1300,151.0400,151.0920,38974
GOOGL,2024-03-22 10:59:00,151.0950,151.2500,151.0900,151.2440,157353
GOOGL,2024-03-22 11:00:00,151.2450,151.2900,151.1940,151.2800,63697
GOOGL,2024-03-22 11:01:00,151.2850,151.2950,151.1250,151.1750,37993
GOOGL,2024-03-22 11:02:00,151.1800,151.3770,151.1800,151.3300,53960
GOOGL,2024-03-22 11:03:00,151.3200,151.3850,151.3100,151.3750,65127
GOOGL,2024-03-22 11:04:00,151.3700,151.4700,151.3700,151.4000,89980
GOOGL,2024-03-22 11:05:00,151.4100,151.5750,151.4100,151.5700,129971
